时间,通道,频率 (Hz),温度 (C),状态
2026-06-23 02:23:15,7,,,Timeout/Error
2026-06-23 02:23:18,8,,,Timeout/Error
2026-06-23 02:23:30,1,2885.10,28.3,OK
2026-06-23 02:23:39,2,2847.70,27.9,OK
2026-06-23 02:23:48,3,2891.70,27.9,OK
2026-06-23 02:24:00,4,891.40,27.9,OK
2026-06-23 02:24:09,5,2910.70,27.4,OK
2026-06-23 02:24:19,6,2733.20,27.4,OK
2026-06-23 02:24:22,7,,,Timeout/Error
2026-06-23 02:24:25,8,,,Timeout/Error
2026-06-23 02:24:37,1,2884.70,28.3,OK
2026-06-23 02:24:46,2,2847.80,27.9,OK
2026-06-23 02:24:55,3,2891.60,27.9,OK
2026-06-23 02:25:07,4,891.40,27.9,OK
2026-06-23 02:25:16,5,2910.70,27.4,OK
2026-06-23 02:25:26,6,2733.20,27.4,OK
2026-06-23 02:25:29,7,,,Timeout/Error
2026-06-23 02:25:32,8,,,Timeout/Error
2026-06-23 02:25:44,1,2884.90,28.4,OK
2026-06-23 02:25:53,2,2847.90,27.9,OK
2026-06-23 02:26:03,3,2891.60,27.9,OK
2026-06-23 02:26:15,4,891.40,27.9,OK
2026-06-23 02:26:24,5,2910.70,27.4,OK
2026-06-23 02:26:34,6,2733.20,27.4,OK
2026-06-23 02:26:36,7,,,Timeout/Error
2026-06-23 02:26:39,8,,,Timeout/Error
2026-06-23 02:26:51,1,2885.10,28.4,OK
2026-06-23 02:27:00,2,2848.10,27.9,OK
2026-06-23 02:27:10,3,2891.60,27.9,OK
2026-06-23 02:27:21,4,891.30,27.9,OK
2026-06-23 02:27:31,5,2910.70,27.4,OK
2026-06-23 02:27:41,6,2733.20,27.4,OK
2026-06-23 02:27:44,7,,,Timeout/Error
2026-06-23 02:27:47,8,,,Timeout/Error
2026-06-23 02:27:59,1,2884.80,28.4,OK
2026-06-23 02:28:08,2,2847.70,27.9,OK
2026-06-23 02:28:18,3,2891.70,27.9,OK
2026-06-23 02:28:29,4,891.40,27.9,OK
2026-06-23 02:28:39,5,2910.80,27.5,OK
2026-06-23 02:28:48,6,2733.20,27.5,OK
2026-06-23 02:28:50,7,,,Timeout/Error
2026-06-23 02:28:53,8,,,Timeout/Error
2026-06-23 02:29:05,1,2884.80,28.4,OK
2026-06-23 02:29:14,2,2847.80,27.9,OK
2026-06-23 02:29:24,3,2891.60,27.9,OK
2026-06-23 02:29:36,4,891.50,27.9,OK
2026-06-23 02:29:46,5,2910.80,27.4,OK
2026-06-23 02:29:55,6,2733.20,27.4,OK
2026-06-23 02:29:59,7,,,Timeout/Error
2026-06-23 02:30:01,8,,,Timeout/Error
2026-06-23 02:30:13,1,2885.00,28.3,OK
2026-06-23 02:30:22,2,2847.80,27.9,OK
2026-06-23 02:30:32,3,2891.70,27.9,OK
2026-06-23 02:30:43,4,891.40,27.9,OK
2026-06-23 02:30:53,5,2910.70,27.4,OK
2026-06-23 02:31:02,6,2733.20,27.4,OK
2026-06-23 02:31:06,7,,,Timeout/Error
2026-06-23 02:31:09,8,,,Timeout/Error
2026-06-23 02:31:21,1,2884.70,28.3,OK
2026-06-23 02:31:30,2,2847.80,27.9,OK
2026-06-23 02:31:39,3,2891.60,27.9,OK
2026-06-23 02:31:50,4,891.40,27.9,OK
2026-06-23 02:32:00,5,2910.70,27.4,OK
2026-06-23 02:32:10,6,2733.20,27.4,OK
2026-06-23 02:32:13,7,,,Timeout/Error
2026-06-23 02:32:16,8,,,Timeout/Error
2026-06-23 02:32:28,1,2885.00,28.3,OK
2026-06-23 02:32:37,2,2847.80,27.9,OK
2026-06-23 02:32:46,3,2891.80,27.9,OK
2026-06-23 02:32:58,4,891.40,27.9,OK
2026-06-23 02:33:07,5,2910.80,27.4,OK
2026-06-23 02:33:17,6,2733.20,27.4,OK
2026-06-23 02:33:19,7,,,Timeout/Error
2026-06-23 02:33:22,8,,,Timeout/Error
2026-06-23 02:33:34,1,2885.00,28.4,OK
2026-06-23 02:33:43,2,2847.80,27.9,OK
2026-06-23 02:33:52,3,2891.60,27.9,OK
2026-06-23 02:34:04,4,891.50,27.9,OK
2026-06-23 02:34:13,5,2910.80,27.4,OK
2026-06-23 02:34:22,6,2733.20,27.4,OK
2026-06-23 02:34:25,7,,,Timeout/Error
2026-06-23 02:34:27,8,,,Timeout/Error
2026-06-23 02:34:39,1,2884.80,28.4,OK
2026-06-23 02:34:49,2,2847.80,27.9,OK
2026-06-23 02:34:58,3,2891.50,27.9,OK
2026-06-23 02:35:09,4,891.40,27.9,OK
2026-06-23 02:35:19,5,2910.80,27.4,OK
2026-06-23 02:35:28,6,2733.20,27.4,OK
2026-06-23 02:35:32,7,,,Timeout/Error
2026-06-23 02:35:34,8,,,Timeout/Error
2026-06-23 02:35:46,1,2884.90,28.4,OK
2026-06-23 02:35:56,2,2847.80,27.9,OK
2026-06-23 02:36:05,3,2891.70,27.9,OK
2026-06-23 02:36:17,4,891.40,27.9,OK
2026-06-23 02:36:26,5,2910.80,27.4,OK
2026-06-23 02:36:36,6,2733.20,27.4,OK
2026-06-23 02:36:40,7,,,Timeout/Error
2026-06-23 02:36:42,8,,,Timeout/Error
2026-06-23 02:36:54,1,2884.70,28.3,OK
2026-06-23 02:37:04,2,2847.80,27.9,OK
2026-06-23 02:37:13,3,2891.60,27.9,OK
2026-06-23 02:37:25,4,891.40,27.9,OK
2026-06-23 02:37:34,5,2910.70,27.4,OK
2026-06-23 02:37:44,6,2733.20,27.4,OK
2026-06-23 02:37:46,7,,,Timeout/Error
2026-06-23 02:37:49,8,,,Timeout/Error
2026-06-23 02:38:01,1,2884.90,28.3,OK
2026-06-23 02:38:10,2,2847.80,27.9,OK
2026-06-23 02:38:20,3,2891.60,27.9,OK
2026-06-23 02:38:32,4,891.40,27.9,OK
2026-06-23 02:38:41,5,2910.70,27.4,OK
2026-06-23 02:38:51,6,2733.10,27.4,OK
2026-06-23 02:38:55,7,,,Timeout/Error
2026-06-23 02:38:57,8,,,Timeout/Error
2026-06-23 02:39:09,1,2884.80,28.4,OK
2026-06-23 02:39:19,2,2847.70,27.9,OK
2026-06-23 02:39:28,3,2891.70,27.9,OK
2026-06-23 02:39:40,4,891.40,27.9,OK
2026-06-23 02:39:49,5,2910.70,27.4,OK
2026-06-23 02:39:59,6,2733.20,27.4,OK
2026-06-23 02:40:01,7,,,Timeout/Error
2026-06-23 02:40:04,8,,,Timeout/Error
2026-06-23 02:40:16,1,2884.70,28.3,OK
2026-06-23 02:40:25,2,2847.80,27.9,OK
2026-06-23 02:40:35,3,2891.60,27.9,OK
2026-06-23 02:40:47,4,891.40,27.9,OK
2026-06-23 02:40:56,5,2910.70,27.4,OK
2026-06-23 02:41:05,6,2733.20,27.4,OK
2026-06-23 02:41:08,7,,,Timeout/Error
2026-06-23 02:41:11,8,,,Timeout/Error
2026-06-23 02:41:22,1,2884.70,28.3,OK
2026-06-23 02:41:31,2,2847.80,27.9,OK
2026-06-23 02:41:41,3,2891.70,27.9,OK
2026-06-23 02:41:53,4,891.40,27.9,OK
2026-06-23 02:42:02,5,2910.70,27.4,OK
2026-06-23 02:42:12,6,2733.20,27.4,OK
2026-06-23 02:42:15,7,,,Timeout/Error
2026-06-23 02:42:18,8,,,Timeout/Error
2026-06-23 02:42:29,1,2884.90,28.3,OK
2026-06-23 02:42:39,2,2847.80,27.9,OK
2026-06-23 02:42:48,3,2891.70,27.9,OK
2026-06-23 02:43:00,4,891.40,27.9,OK
2026-06-23 02:43:09,5,2910.80,27.4,OK
2026-06-23 02:43:19,6,2733.20,27.4,OK
2026-06-23 02:43:22,7,,,Timeout/Error
2026-06-23 02:43:25,8,,,Timeout/Error
2026-06-23 02:43:37,1,2884.90,28.4,OK
2026-06-23 02:43:46,2,2847.80,27.9,OK
2026-06-23 02:43:56,3,2891.60,27.9,OK
2026-06-23 02:44:08,4,891.40,27.9,OK
2026-06-23 02:44:17,5,2910.70,27.4,OK
2026-06-23 02:44:26,6,2733.20,27.4,OK
2026-06-23 02:44:29,7,,,Timeout/Error
2026-06-23 02:44:31,8,,,Timeout/Error
2026-06-23 02:44:43,1,2884.70,28.4,OK
2026-06-23 02:44:53,2,2847.80,27.9,OK
2026-06-23 02:45:02,3,2891.80,27.9,OK
2026-06-23 02:45:14,4,891.40,27.9,OK
2026-06-23 02:45:23,5,2910.70,27.4,OK
2026-06-23 02:45:33,6,2733.10,27.4,OK
2026-06-23 02:45:36,7,,,Timeout/Error
2026-06-23 02:45:39,8,,,Timeout/Error
2026-06-23 02:45:51,1,2885.00,28.3,OK
2026-06-23 02:46:00,2,2847.80,27.9,OK
2026-06-23 02:46:10,3,2891.70,27.9,OK
2026-06-23 02:46:22,4,891.30,27.9,OK
2026-06-23 02:46:31,5,2910.70,27.4,OK
2026-06-23 02:46:41,6,2733.10,27.4,OK
2026-06-23 02:46:43,7,,,Timeout/Error
2026-06-23 02:46:46,8,,,Timeout/Error
2026-06-23 02:46:58,1,2885.00,28.3,OK
2026-06-23 02:47:07,2,2847.80,27.9,OK
2026-06-23 02:47:17,3,2891.60,27.9,OK
2026-06-23 02:47:28,4,891.50,27.9,OK
2026-06-23 02:47:38,5,2910.80,27.4,OK
2026-06-23 02:47:47,6,2733.20,27.4,OK
2026-06-23 02:47:50,7,,,Timeout/Error
2026-06-23 02:47:52,8,,,Timeout/Error
2026-06-23 02:48:04,1,2885.00,28.3,OK
2026-06-23 02:48:14,2,2847.80,27.9,OK
2026-06-23 02:48:23,3,2891.60,27.9,OK
2026-06-23 02:48:35,4,891.30,27.9,OK
2026-06-23 02:48:44,5,2910.80,27.5,OK
2026-06-23 02:48:54,6,2733.20,27.5,OK
2026-06-23 02:48:58,7,,,Timeout/Error
2026-06-23 02:49:00,8,,,Timeout/Error
2026-06-23 02:49:12,1,2884.90,28.3,OK
2026-06-23 02:49:22,2,2847.80,27.9,OK
2026-06-23 02:49:32,3,2891.70,27.9,OK
2026-06-23 02:49:44,4,891.40,27.9,OK
2026-06-23 02:49:53,5,2910.80,27.5,OK
2026-06-23 02:50:02,6,2733.20,27.5,OK
2026-06-23 02:50:05,7,,,Timeout/Error
2026-06-23 02:50:07,8,,,Timeout/Error
2026-06-23 02:50:19,1,2885.00,28.3,OK
2026-06-23 02:50:29,2,2847.80,27.9,OK
2026-06-23 02:50:38,3,2891.70,27.9,OK
2026-06-23 02:50:50,4,891.40,27.9,OK
2026-06-23 02:51:00,5,2910.70,27.4,OK
2026-06-23 02:51:10,6,2733.20,27.4,OK
2026-06-23 02:51:13,7,,,Timeout/Error
2026-06-23 02:51:16,8,,,Timeout/Error
2026-06-23 02:51:28,1,2885.00,28.3,OK
2026-06-23 02:51:38,2,2847.70,27.9,OK
2026-06-23 02:51:47,3,2891.70,27.9,OK
2026-06-23 02:51:59,4,891.30,27.9,OK
2026-06-23 02:52:08,5,2910.80,27.5,OK
2026-06-23 02:52:18,6,2733.20,27.5,OK
2026-06-23 02:52:20,7,,,Timeout/Error
2026-06-23 02:52:23,8,,,Timeout/Error
2026-06-23 02:52:34,1,2884.90,28.4,OK
2026-06-23 02:52:43,2,2847.90,27.9,OK
2026-06-23 02:52:53,3,2891.60,27.9,OK
2026-06-23 02:53:04,4,891.40,27.9,OK
2026-06-23 02:53:14,5,2910.80,27.4,OK
2026-06-23 02:53:24,6,2733.20,27.4,OK
2026-06-23 02:53:27,7,,,Timeout/Error
2026-06-23 02:53:30,8,,,Timeout/Error
2026-06-23 02:53:42,1,2884.90,28.4,OK
2026-06-23 02:53:51,2,2847.80,27.9,OK
2026-06-23 02:54:01,3,2891.70,27.9,OK
2026-06-23 02:54:12,4,891.40,27.9,OK
2026-06-23 02:54:22,5,2910.70,27.5,OK
2026-06-23 02:54:31,6,2733.20,27.5,OK
2026-06-23 02:54:33,7,,,Timeout/Error
2026-06-23 02:54:36,8,,,Timeout/Error
2026-06-23 02:54:48,1,2884.90,28.3,OK
2026-06-23 02:54:57,2,2847.80,27.9,OK
2026-06-23 02:55:06,3,2891.70,27.9,OK
2026-06-23 02:55:18,4,891.40,27.9,OK
2026-06-23 02:55:27,5,2910.70,27.4,OK
2026-06-23 02:55:37,6,2733.20,27.4,OK
2026-06-23 02:55:41,7,,,Timeout/Error
2026-06-23 02:55:43,8,,,Timeout/Error
2026-06-23 02:55:55,1,2884.80,28.4,OK
2026-06-23 02:56:05,2,2847.80,28.0,OK
2026-06-23 02:56:14,3,2891.70,28.0,OK
2026-06-23 02:56:25,4,891.40,28.0,OK
2026-06-23 02:56:34,5,2910.80,27.5,OK
2026-06-23 02:56:44,6,2733.10,27.5,OK
2026-06-23 02:56:48,7,,,Timeout/Error
2026-06-23 02:56:50,8,,,Timeout/Error
2026-06-23 02:57:02,1,2884.70,28.3,OK
2026-06-23 02:57:12,2,2847.80,27.9,OK
2026-06-23 02:57:21,3,2891.70,27.9,OK
2026-06-23 02:57:33,4,891.40,27.9,OK
2026-06-23 02:57:43,5,2910.70,27.4,OK
2026-06-23 02:57:52,6,2733.20,27.4,OK
2026-06-23 02:57:55,7,,,Timeout/Error
2026-06-23 02:57:57,8,,,Timeout/Error
2026-06-23 02:58:09,1,2884.80,28.3,OK
2026-06-23 02:58:19,2,2847.80,27.9,OK
2026-06-23 02:58:28,3,2891.70,27.9,OK
2026-06-23 02:58:40,4,891.50,27.9,OK
2026-06-23 02:58:49,5,2910.70,27.4,OK
2026-06-23 02:58:59,6,2733.20,27.4,OK
2026-06-23 02:59:01,7,,,Timeout/Error
2026-06-23 02:59:04,8,,,Timeout/Error
2026-06-23 02:59:16,1,2885.00,28.4,OK
2026-06-23 02:59:25,2,2847.80,27.9,OK
2026-06-23 02:59:35,3,2891.60,27.9,OK
2026-06-23 02:59:46,4,891.40,27.9,OK
2026-06-23 02:59:56,5,2910.60,27.5,OK
2026-06-23 03:00:06,6,2733.20,27.5,OK
2026-06-23 03:00:09,7,,,Timeout/Error
2026-06-23 03:00:12,8,,,Timeout/Error
2026-06-23 03:00:24,1,2885.00,28.4,OK
2026-06-23 03:00:33,2,2847.80,28.0,OK
2026-06-23 03:00:43,3,2891.70,28.0,OK
2026-06-23 03:00:55,4,891.40,27.9,OK
2026-06-23 03:01:04,5,2910.70,27.4,OK
2026-06-23 03:01:13,6,2733.20,27.4,OK
2026-06-23 03:01:16,7,,,Timeout/Error
2026-06-23 03:01:18,8,,,Timeout/Error
2026-06-23 03:01:30,1,2884.90,28.3,OK
2026-06-23 03:01:40,2,2847.80,27.9,OK
2026-06-23 03:01:50,3,2891.70,27.9,OK
2026-06-23 03:02:01,4,891.40,27.9,OK
2026-06-23 03:02:10,5,2910.70,27.4,OK
2026-06-23 03:02:20,6,2733.20,27.4,OK
2026-06-23 03:02:23,7,,,Timeout/Error
2026-06-23 03:02:26,8,,,Timeout/Error
2026-06-23 03:02:38,1,2884.60,28.3,OK
2026-06-23 03:02:47,2,2847.80,27.9,OK
2026-06-23 03:02:56,3,2891.70,27.9,OK
2026-06-23 03:03:08,4,891.30,27.9,OK
2026-06-23 03:03:17,5,2910.70,27.4,OK
2026-06-23 03:03:27,6,2733.20,27.4,OK
2026-06-23 03:03:29,7,,,Timeout/Error
2026-06-23 03:03:32,8,,,Timeout/Error
2026-06-23 03:03:43,1,2885.00,28.3,OK
2026-06-23 03:03:53,2,2847.80,27.9,OK
2026-06-23 03:04:02,3,2891.70,27.9,OK
2026-06-23 03:04:14,4,891.40,27.9,OK
2026-06-23 03:04:24,5,2910.80,27.4,OK
2026-06-23 03:04:33,6,2733.20,27.4,OK
2026-06-23 03:04:37,7,,,Timeout/Error
2026-06-23 03:04:40,8,,,Timeout/Error
2026-06-23 03:04:52,1,2884.90,28.3,OK
2026-06-23 03:05:01,2,2847.80,27.9,OK
2026-06-23 03:05:11,3,2891.80,27.9,OK
2026-06-23 03:05:23,4,891.40,27.9,OK
2026-06-23 03:05:32,5,2910.70,27.4,OK
2026-06-23 03:05:41,6,2733.20,27.4,OK
2026-06-23 03:05:44,7,,,Timeout/Error
2026-06-23 03:05:46,8,,,Timeout/Error
2026-06-23 03:05:58,1,2885.10,28.3,OK
2026-06-23 03:06:08,2,2847.80,27.9,OK
2026-06-23 03:06:17,3,2891.60,27.9,OK
2026-06-23 03:06:28,4,891.40,27.9,OK
2026-06-23 03:06:37,5,2910.80,27.4,OK
2026-06-23 03:06:47,6,2733.20,27.4,OK
2026-06-23 03:06:50,7,,,Timeout/Error
2026-06-23 03:06:53,8,,,Timeout/Error
2026-06-23 03:07:05,1,2885.00,28.3,OK
2026-06-23 03:07:14,2,2847.90,27.9,OK
2026-06-23 03:07:23,3,2891.60,27.9,OK
2026-06-23 03:07:35,4,891.40,27.9,OK
2026-06-23 03:07:45,5,2910.80,27.4,OK
2026-06-23 03:07:54,6,2733.20,27.4,OK
2026-06-23 03:07:57,7,,,Timeout/Error
2026-06-23 03:07:59,8,,,Timeout/Error
2026-06-23 03:08:11,1,2884.80,28.3,OK
2026-06-23 03:08:21,2,2847.90,27.9,OK
2026-06-23 03:08:30,3,2891.60,27.9,OK
2026-06-23 03:08:42,4,891.40,27.9,OK
2026-06-23 03:08:51,5,2910.70,27.4,OK
2026-06-23 03:09:01,6,2733.20,27.4,OK
2026-06-23 03:09:03,7,,,Timeout/Error
2026-06-23 03:09:06,8,,,Timeout/Error
2026-06-23 03:09:17,1,2885.00,28.3,OK
2026-06-23 03:09:27,2,2847.80,27.9,OK
2026-06-23 03:09:37,3,2891.60,27.9,OK
2026-06-23 03:09:48,4,891.40,27.9,OK
2026-06-23 03:09:58,5,2910.70,27.4,OK
2026-06-23 03:10:08,6,2733.20,27.4,OK
2026-06-23 03:10:11,7,,,Timeout/Error
2026-06-23 03:10:14,8,,,Timeout/Error
2026-06-23 03:10:26,1,2885.10,28.3,OK
2026-06-23 03:10:35,2,2847.90,27.9,OK
2026-06-23 03:10:45,3,2891.60,27.9,OK
2026-06-23 03:10:57,4,891.30,27.9,OK
2026-06-23 03:11:07,5,2910.80,27.4,OK
2026-06-23 03:11:16,6,2733.20,27.4,OK
2026-06-23 03:11:20,7,,,Timeout/Error
2026-06-23 03:11:23,8,,,Timeout/Error
2026-06-23 03:11:35,1,2885.10,28.4,OK
2026-06-23 03:11:44,2,2847.80,27.9,OK
2026-06-23 03:11:54,3,2891.60,27.9,OK
2026-06-23 03:12:06,4,891.40,27.9,OK
2026-06-23 03:12:16,5,2910.70,27.4,OK
2026-06-23 03:12:25,6,2733.20,27.4,OK
2026-06-23 03:12:29,7,,,Timeout/Error
2026-06-23 03:12:32,8,,,Timeout/Error
2026-06-23 03:12:44,1,2884.90,28.3,OK
2026-06-23 03:12:53,2,2847.80,27.9,OK
2026-06-23 03:13:03,3,2891.80,27.9,OK
2026-06-23 03:13:15,4,891.50,27.9,OK
2026-06-23 03:13:24,5,2910.70,27.4,OK
2026-06-23 03:13:34,6,2733.20,27.4,OK
2026-06-23 03:13:38,7,,,Timeout/Error
2026-06-23 03:13:40,8,,,Timeout/Error
2026-06-23 03:13:52,1,2885.00,28.3,OK
2026-06-23 03:14:02,2,2847.80,27.9,OK
2026-06-23 03:14:12,3,2891.60,27.9,OK
2026-06-23 03:14:23,4,891.40,27.9,OK
2026-06-23 03:14:33,5,2910.80,27.4,OK
2026-06-23 03:14:42,6,2733.20,27.4,OK
2026-06-23 03:14:45,7,,,Timeout/Error
2026-06-23 03:14:47,8,,,Timeout/Error
2026-06-23 03:14:59,1,2885.00,28.3,OK
2026-06-23 03:15:08,2,2847.80,27.9,OK
2026-06-23 03:15:17,3,2891.60,27.9,OK
2026-06-23 03:15:29,4,891.40,27.9,OK
2026-06-23 03:15:38,5,2910.80,27.4,OK
2026-06-23 03:15:48,6,2733.20,27.4,OK
2026-06-23 03:15:52,7,,,Timeout/Error
2026-06-23 03:15:54,8,,,Timeout/Error
2026-06-23 03:16:06,1,2884.90,28.3,OK
2026-06-23 03:16:15,2,2847.90,27.9,OK
2026-06-23 03:16:24,3,2891.60,27.9,OK
2026-06-23 03:16:36,4,891.40,27.9,OK
2026-06-23 03:16:45,5,2910.70,27.4,OK
2026-06-23 03:16:54,6,2733.20,27.4,OK
2026-06-23 03:16:57,7,,,Timeout/Error
2026-06-23 03:16:59,8,,,Timeout/Error
2026-06-23 03:17:11,1,2884.90,28.3,OK
2026-06-23 03:17:21,2,2847.80,27.9,OK
2026-06-23 03:17:30,3,2891.70,27.9,OK
2026-06-23 03:17:41,4,891.40,27.9,OK
2026-06-23 03:17:51,5,2910.70,27.4,OK
2026-06-23 03:18:00,6,2733.20,27.4,OK
2026-06-23 03:18:04,7,,,Timeout/Error
2026-06-23 03:18:06,8,,,Timeout/Error
2026-06-23 03:18:18,1,2884.80,28.4,OK
2026-06-23 03:18:28,2,2847.80,27.9,OK
2026-06-23 03:18:37,3,2891.70,27.9,OK
2026-06-23 03:18:49,4,891.30,27.9,OK
2026-06-23 03:18:59,5,2910.80,27.4,OK
2026-06-23 03:19:08,6,2733.20,27.4,OK
2026-06-23 03:19:11,7,,,Timeout/Error
2026-06-23 03:19:13,8,,,Timeout/Error
2026-06-23 03:19:25,1,2884.80,28.3,OK
2026-06-23 03:19:35,2,2847.80,27.9,OK
2026-06-23 03:19:44,3,2891.70,27.9,OK
2026-06-23 03:19:56,4,891.40,27.9,OK
2026-06-23 03:20:05,5,2910.70,27.4,OK
2026-06-23 03:20:14,6,2733.20,27.4,OK
2026-06-23 03:20:17,7,,,Timeout/Error
2026-06-23 03:20:19,8,,,Timeout/Error
2026-06-23 03:20:31,1,2884.90,28.3,OK
2026-06-23 03:20:41,2,2847.80,27.9,OK
2026-06-23 03:20:50,3,2891.70,27.9,OK
2026-06-23 03:21:02,4,891.40,27.9,OK
2026-06-23 03:21:11,5,2910.70,27.4,OK
2026-06-23 03:21:21,6,2733.20,27.4,OK
2026-06-23 03:21:25,7,,,Timeout/Error
2026-06-23 03:21:27,8,,,Timeout/Error
2026-06-23 03:21:39,1,2885.00,28.3,OK
2026-06-23 03:21:49,2,2847.80,27.9,OK
2026-06-23 03:21:58,3,2891.60,27.9,OK
2026-06-23 03:22:10,4,891.40,27.9,OK
2026-06-23 03:22:19,5,2910.60,27.4,OK
2026-06-23 03:22:28,6,2733.20,27.4,OK
2026-06-23 03:22:31,7,,,Timeout/Error
2026-06-23 03:22:33,8,,,Timeout/Error
2026-06-23 03:22:45,1,2885.00,28.3,OK
2026-06-23 03:22:55,2,2847.90,27.9,OK
2026-06-23 03:23:05,3,2891.70,27.9,OK
2026-06-23 03:23:17,4,891.40,27.9,OK
2026-06-23 03:23:26,5,2910.60,27.4,OK
2026-06-23 03:23:36,6,2733.20,27.4,OK
2026-06-23 03:23:39,7,,,Timeout/Error
2026-06-23 03:23:42,8,,,Timeout/Error
2026-06-23 03:23:54,1,2884.90,28.3,OK
2026-06-23 03:24:03,2,2847.80,27.9,OK
2026-06-23 03:24:13,3,2891.60,27.9,OK
2026-06-23 03:24:25,4,891.30,27.9,OK
2026-06-23 03:24:34,5,2910.70,27.4,OK
2026-06-23 03:24:44,6,2733.20,27.4,OK
2026-06-23 03:24:46,7,,,Timeout/Error
2026-06-23 03:24:49,8,,,Timeout/Error
2026-06-23 03:25:00,1,2884.70,28.3,OK
2026-06-23 03:25:09,2,2847.80,27.9,OK
2026-06-23 03:25:19,3,2891.70,27.9,OK
2026-06-23 03:25:30,4,891.40,27.9,OK
2026-06-23 03:25:40,5,2910.70,27.4,OK
2026-06-23 03:25:49,6,2733.20,27.4,OK
2026-06-23 03:25:53,7,,,Timeout/Error
2026-06-23 03:25:56,8,,,Timeout/Error
2026-06-23 03:26:07,1,2884.90,28.3,OK
2026-06-23 03:26:17,2,2847.80,27.9,OK
2026-06-23 03:26:26,3,2891.70,27.9,OK
2026-06-23 03:26:38,4,891.40,27.9,OK
2026-06-23 03:26:48,5,2910.70,27.4,OK
2026-06-23 03:26:57,6,2733.20,27.4,OK
2026-06-23 03:26:59,7,,,Timeout/Error
2026-06-23 03:27:02,8,,,Timeout/Error
2026-06-23 03:27:14,1,2884.90,28.3,OK
2026-06-23 03:27:23,2,2847.90,27.9,OK
2026-06-23 03:27:32,3,2891.70,27.9,OK
2026-06-23 03:27:44,4,891.40,27.9,OK
2026-06-23 03:27:53,5,2910.80,27.4,OK
2026-06-23 03:28:03,6,2733.20,27.4,OK
2026-06-23 03:28:06,7,,,Timeout/Error
2026-06-23 03:28:09,8,,,Timeout/Error
2026-06-23 03:28:21,1,2884.90,28.3,OK
2026-06-23 03:28:31,2,2848.10,27.9,OK
2026-06-23 03:28:40,3,2891.70,27.9,OK
2026-06-23 03:28:52,4,891.30,27.9,OK
2026-06-23 03:29:01,5,2910.70,27.4,OK
2026-06-23 03:29:10,6,2733.20,27.4,OK
2026-06-23 03:29:14,7,,,Timeout/Error
2026-06-23 03:29:17,8,,,Timeout/Error
2026-06-23 03:29:29,1,2884.70,28.3,OK
2026-06-23 03:29:38,2,2847.90,27.9,OK
2026-06-23 03:29:48,3,2891.70,27.9,OK
2026-06-23 03:30:00,4,891.30,27.9,OK
2026-06-23 03:30:09,5,2910.70,27.4,OK
2026-06-23 03:30:19,6,2733.20,27.4,OK
2026-06-23 03:30:21,7,,,Timeout/Error
2026-06-23 03:30:24,8,,,Timeout/Error
2026-06-23 03:30:36,1,2884.80,28.3,OK
2026-06-23 03:30:45,2,2847.80,27.9,OK
2026-06-23 03:30:55,3,2891.70,27.9,OK
2026-06-23 03:31:06,4,891.30,27.9,OK
2026-06-23 03:31:16,5,2910.70,27.4,OK
2026-06-23 03:31:25,6,2733.10,27.4,OK
2026-06-23 03:31:27,7,,,Timeout/Error
2026-06-23 03:31:30,8,,,Timeout/Error
2026-06-23 03:31:42,1,2885.00,28.3,OK
2026-06-23 03:31:52,2,2848.00,27.9,OK
2026-06-23 03:32:01,3,2891.70,27.9,OK
2026-06-23 03:32:13,4,891.30,27.9,OK
2026-06-23 03:32:22,5,2910.80,27.4,OK
2026-06-23 03:32:32,6,2733.20,27.4,OK
2026-06-23 03:32:36,7,,,Timeout/Error
2026-06-23 03:32:38,8,,,Timeout/Error
2026-06-23 03:32:50,1,2884.90,28.3,OK
2026-06-23 03:33:00,2,2847.90,27.9,OK
2026-06-23 03:33:10,3,2891.70,27.9,OK
2026-06-23 03:33:22,4,891.50,27.9,OK
2026-06-23 03:33:31,5,2910.70,27.4,OK
2026-06-23 03:33:40,6,2733.20,27.4,OK
2026-06-23 03:33:42,7,,,Timeout/Error
2026-06-23 03:33:45,8,,,Timeout/Error
2026-06-23 03:33:57,1,2884.70,28.2,OK
2026-06-23 03:34:06,2,2847.80,27.8,OK
2026-06-23 03:34:16,3,2891.50,27.8,OK
2026-06-23 03:34:28,4,891.40,27.8,OK
2026-06-23 03:34:37,5,2910.70,27.4,OK
2026-06-23 03:34:46,6,2733.20,27.4,OK
2026-06-23 03:34:50,7,,,Timeout/Error
2026-06-23 03:34:52,8,,,Timeout/Error
2026-06-23 03:35:04,1,2884.90,28.3,OK
2026-06-23 03:35:13,2,2847.80,27.9,OK
2026-06-23 03:35:23,3,2891.60,27.9,OK
2026-06-23 03:35:35,4,891.30,27.9,OK
2026-06-23 03:35:44,5,2910.80,27.4,OK
2026-06-23 03:35:53,6,2733.20,27.4,OK
2026-06-23 03:35:56,7,,,Timeout/Error
2026-06-23 03:35:58,8,,,Timeout/Error
2026-06-23 03:36:10,1,2884.90,28.3,OK
2026-06-23 03:36:19,2,2847.80,27.9,OK
2026-06-23 03:36:29,3,2891.60,27.9,OK
2026-06-23 03:36:41,4,891.30,27.9,OK
2026-06-23 03:36:50,5,2910.70,27.4,OK
2026-06-23 03:37:00,6,2733.20,27.4,OK
2026-06-23 03:37:04,7,,,Timeout/Error
2026-06-23 03:37:06,8,,,Timeout/Error
