时间,通道,频率 (Hz),温度 (C),状态
2026-06-22 15:09:39,1,,,Timeout/Error
2026-06-22 15:09:50,2,5755.80,27.0,OK
2026-06-22 15:09:53,3,2891.40,27.0,OK
2026-06-22 15:10:01,4,4497.50,27.0,OK
2026-06-22 15:10:04,5,2911.60,26.5,OK
2026-06-22 15:10:07,6,2732.70,26.5,OK
2026-06-22 15:10:21,7,,,Timeout/Error
2026-06-22 15:10:34,8,,,Timeout/Error
2026-06-22 15:10:51,1,,,Timeout/Error
2026-06-22 15:11:05,2,2887.70,27.0,OK
2026-06-22 15:11:08,3,2891.20,27.0,OK
2026-06-22 15:11:17,4,4494.90,27.0,OK
2026-06-22 15:11:19,5,2909.70,26.5,OK
2026-06-22 15:11:22,6,2733.10,26.5,OK
2026-06-22 15:11:36,7,,,Timeout/Error
2026-06-22 15:11:50,8,,,Timeout/Error
2026-06-22 15:12:04,1,2884.40,27.7,OK
2026-06-22 15:12:07,2,2847.00,27.1,OK
2026-06-22 15:12:10,3,2891.50,27.1,OK
2026-06-22 15:12:23,4,884.80,27.1,OK
2026-06-22 15:12:26,5,2912.00,26.6,OK
2026-06-22 15:12:29,6,2734.00,26.6,OK
2026-06-22 15:12:43,7,,,Timeout/Error
2026-06-22 15:12:56,8,,,Timeout/Error
2026-06-22 15:13:00,1,2883.80,27.5,OK
2026-06-22 15:13:03,2,2847.10,27.0,OK
2026-06-22 15:13:06,3,2891.00,27.0,OK
2026-06-22 15:13:19,4,2685.60,27.0,OK
2026-06-22 15:13:22,5,2910.70,26.6,OK
2026-06-22 15:13:29,6,2733.40,26.6,OK
2026-06-22 15:13:42,7,,,Timeout/Error
2026-06-22 15:13:56,8,,,Timeout/Error
2026-06-22 15:14:13,1,2883.90,27.8,OK
2026-06-22 15:14:17,2,2847.00,27.2,OK
2026-06-22 15:14:20,3,2892.80,27.1,OK
2026-06-22 15:14:33,4,884.70,27.1,OK
2026-06-22 15:14:36,5,2909.80,26.5,OK
2026-06-22 15:14:39,6,2732.30,26.5,OK
2026-06-22 15:14:53,7,,,Timeout/Error
2026-06-22 15:15:07,8,,,Timeout/Error
2026-06-22 15:15:10,1,2883.70,27.6,OK
2026-06-22 15:15:13,2,2847.20,27.1,OK
2026-06-22 15:15:16,3,2892.40,27.1,OK
2026-06-22 15:15:28,4,884.20,27.1,OK
2026-06-22 15:15:32,5,2910.50,26.6,OK
2026-06-22 15:15:38,6,2733.70,26.6,OK
2026-06-22 15:15:52,7,,,Timeout/Error
2026-06-22 15:16:06,8,,,Timeout/Error
2026-06-22 15:16:09,1,2883.20,27.7,OK
2026-06-22 15:16:12,2,2847.20,27.1,OK
2026-06-22 15:16:15,3,2892.90,27.1,OK
2026-06-22 15:16:28,4,884.40,27.1,OK
2026-06-22 15:16:31,5,2910.70,26.5,OK
2026-06-22 15:16:38,6,2733.30,26.5,OK
2026-06-22 15:16:51,7,,,Timeout/Error
2026-06-22 15:17:05,8,,,Timeout/Error
2026-06-22 15:17:09,1,2883.30,27.6,OK
2026-06-22 15:17:12,2,2847.10,27.1,OK
2026-06-22 15:17:15,3,2892.80,27.1,OK
2026-06-22 15:17:29,4,2685.50,27.1,OK
2026-06-22 15:17:32,5,2911.30,26.6,OK
2026-06-22 15:17:35,6,2733.30,26.6,OK
2026-06-22 15:17:49,7,,,Timeout/Error
2026-06-22 15:18:07,1,2883.70,27.7,OK
2026-06-22 15:18:10,2,2847.00,27.1,OK
2026-06-22 15:18:13,3,2891.30,27.1,OK
2026-06-22 15:18:26,4,884.50,27.1,OK
2026-06-22 15:18:30,5,2909.80,26.6,OK
2026-06-22 15:18:33,6,2733.20,26.6,OK
2026-06-22 15:18:48,7,,,Timeout/Error
2026-06-22 15:19:02,8,,,Timeout/Error
2026-06-22 15:19:10,1,2884.00,27.4,OK
2026-06-22 15:19:14,2,2847.00,27.0,OK
2026-06-22 15:19:18,3,2891.30,27.0,OK
2026-06-22 15:19:32,4,,,Timeout/Error
2026-06-22 15:19:38,5,2910.80,26.6,OK
2026-06-22 15:19:48,6,2733.20,26.6,OK
2026-06-22 15:20:02,7,,,Timeout/Error
2026-06-22 15:20:15,8,,,Timeout/Error
2026-06-22 15:20:21,1,2884.10,27.6,OK
2026-06-22 15:20:25,2,2847.00,27.1,OK
2026-06-22 15:20:29,3,2892.10,27.1,OK
2026-06-22 15:20:43,4,,,Timeout/Error
2026-06-22 15:20:49,5,2910.80,26.7,OK
2026-06-22 15:20:59,6,2733.20,26.7,OK
2026-06-22 15:21:13,7,,,Timeout/Error
2026-06-22 15:21:26,8,,,Timeout/Error
2026-06-22 15:21:32,1,2884.30,27.4,OK
2026-06-22 15:21:36,2,2847.20,27.0,OK
2026-06-22 15:21:40,3,2891.20,27.0,OK
2026-06-22 15:21:54,4,,,Timeout/Error
2026-06-22 15:21:59,5,2910.80,26.6,OK
2026-06-22 15:22:10,6,2733.20,26.6,OK
2026-06-22 15:22:24,7,,,Timeout/Error
2026-06-22 15:22:37,8,,,Timeout/Error
2026-06-22 15:22:41,1,2885.30,27.4,OK
2026-06-22 15:22:45,2,2847.00,27.0,OK
2026-06-22 15:22:49,3,2891.40,27.0,OK
2026-06-22 15:23:03,4,,,Timeout/Error
2026-06-22 15:23:09,5,2910.80,26.6,OK
2026-06-22 15:23:20,6,2733.40,26.6,OK
2026-06-22 15:23:33,7,,,Timeout/Error
2026-06-22 15:23:47,1,2884.00,27.6,OK
2026-06-22 15:23:54,2,2847.10,27.1,OK
2026-06-22 15:24:01,3,2891.60,27.1,OK
2026-06-22 15:24:14,4,,,Timeout/Error
2026-06-22 15:24:22,5,2909.90,26.5,OK
2026-06-22 15:24:29,6,2733.30,26.6,OK
2026-06-22 15:24:48,1,2884.10,27.6,OK
2026-06-22 15:24:55,2,2847.10,27.1,OK
2026-06-22 15:25:02,3,2892.70,27.1,OK
2026-06-22 15:25:15,4,,,Timeout/Error
2026-06-22 15:25:30,5,,,Timeout/Error
2026-06-22 15:25:37,6,2733.30,26.8,OK
2026-06-22 15:25:51,7,,,Timeout/Error
2026-06-22 15:26:04,8,,,Timeout/Error
2026-06-22 15:26:11,1,2884.00,27.6,OK
2026-06-22 15:26:18,2,2847.10,27.1,OK
2026-06-22 15:26:25,3,2891.40,27.1,OK
2026-06-22 15:26:38,4,,,Timeout/Error
2026-06-22 15:26:54,5,,,Timeout/Error
2026-06-22 15:27:01,6,2733.20,26.7,OK
2026-06-22 15:27:14,7,,,Timeout/Error
2026-06-22 15:27:27,8,,,Timeout/Error
2026-06-22 15:27:34,1,2883.80,27.6,OK
2026-06-22 15:27:41,2,2847.30,27.1,OK
2026-06-22 15:27:48,3,2891.30,27.1,OK
2026-06-22 15:28:01,4,,,Timeout/Error
2026-06-22 15:28:17,5,,,Timeout/Error
2026-06-22 15:28:24,6,2733.30,26.7,OK
2026-06-22 15:28:37,7,,,Timeout/Error
2026-06-22 15:28:50,8,,,Timeout/Error
2026-06-22 15:28:57,1,2883.80,27.6,OK
2026-06-22 15:29:04,2,2847.10,27.1,OK
2026-06-22 15:29:11,3,2892.50,27.1,OK
2026-06-22 15:29:24,4,,,Timeout/Error
2026-06-22 15:29:40,5,,,Timeout/Error
2026-06-22 15:29:47,6,2734.00,26.7,OK
2026-06-22 15:30:00,7,,,Timeout/Error
2026-06-22 15:30:13,8,,,Timeout/Error
2026-06-22 15:30:20,1,2883.80,27.6,OK
2026-06-22 15:30:27,2,2847.10,27.1,OK
2026-06-22 15:30:34,3,2892.60,27.1,OK
2026-06-22 15:30:48,4,,,Timeout/Error
2026-06-22 15:31:07,1,2883.80,27.4,OK
2026-06-22 15:31:14,2,2847.30,27.0,OK
2026-06-22 15:31:21,3,2892.50,27.0,OK
2026-06-22 15:31:34,4,,,Timeout/Error
2026-06-22 15:31:41,5,2909.90,26.4,OK
2026-06-22 15:31:56,1,2901.80,27.0,OK
2026-06-22 15:32:03,2,2831.00,26.7,OK
2026-06-22 15:32:10,3,2899.30,26.9,OK
2026-06-22 15:32:23,4,,,Timeout/Error
2026-06-22 15:32:38,5,,,Timeout/Error
2026-06-22 15:32:45,6,2736.30,26.7,OK
2026-06-22 15:33:01,1,2884.60,27.7,OK
2026-06-22 15:33:08,2,2847.50,27.1,OK
2026-06-22 15:33:15,3,2891.90,27.1,OK
2026-06-22 15:33:27,4,2684.60,27.1,OK
2026-06-22 15:33:34,5,2911.00,26.6,OK
2026-06-22 15:33:41,6,2733.30,26.6,OK
2026-06-22 15:33:55,7,,,Timeout/Error
2026-06-22 15:34:08,8,,,Timeout/Error
2026-06-22 15:34:15,1,2884.70,27.6,OK
2026-06-22 15:34:22,2,2847.50,27.1,OK
2026-06-22 15:34:29,3,2891.90,27.1,OK
2026-06-22 15:34:41,4,884.50,27.1,OK
2026-06-22 15:34:48,5,2910.90,26.6,OK
2026-06-22 15:34:56,6,2733.30,26.6,OK
2026-06-22 15:35:09,7,,,Timeout/Error
2026-06-22 15:35:22,8,,,Timeout/Error
2026-06-22 15:35:29,1,2884.60,27.6,OK
2026-06-22 15:35:36,2,2847.50,27.1,OK
2026-06-22 15:35:43,3,2891.80,27.1,OK
2026-06-22 15:35:56,4,883.80,27.1,OK
2026-06-22 15:36:03,5,2911.00,26.6,OK
2026-06-22 15:36:10,6,2733.20,26.6,OK
2026-06-22 15:36:23,7,,,Timeout/Error
2026-06-22 15:36:36,8,,,Timeout/Error
2026-06-22 15:36:43,1,2884.80,27.4,OK
2026-06-22 15:36:50,2,2847.60,27.0,OK
2026-06-22 15:36:57,3,2892.00,27.0,OK
2026-06-22 15:37:10,4,884.40,27.0,OK
2026-06-22 15:37:17,5,2911.00,26.6,OK
2026-06-22 15:37:24,6,2733.20,26.6,OK
2026-06-22 15:37:37,7,,,Timeout/Error
2026-06-22 15:37:50,8,,,Timeout/Error
2026-06-22 15:37:57,1,2885.20,27.6,OK
2026-06-22 15:38:04,2,2847.60,27.1,OK
2026-06-22 15:38:11,3,2892.00,27.1,OK
2026-06-22 15:38:24,4,2685.20,27.1,OK
2026-06-22 15:38:31,5,2911.00,26.6,OK
2026-06-22 15:38:38,6,2733.30,26.6,OK
2026-06-22 15:38:51,7,,,Timeout/Error
2026-06-22 15:39:04,8,,,Timeout/Error
2026-06-22 15:39:11,1,2884.90,27.6,OK
2026-06-22 15:39:18,2,2847.40,27.1,OK
2026-06-22 15:39:25,3,2891.90,27.1,OK
2026-06-22 15:39:38,4,883.90,27.1,OK
2026-06-22 15:39:45,5,2911.00,26.6,OK
2026-06-22 15:39:52,6,2733.30,26.6,OK
2026-06-22 15:40:05,7,,,Timeout/Error
2026-06-22 15:40:18,8,,,Timeout/Error
2026-06-22 15:40:25,1,2884.80,27.5,OK
2026-06-22 15:40:32,2,2847.60,27.0,OK
2026-06-22 15:40:40,3,2891.90,27.0,OK
2026-06-22 15:40:52,4,884.80,27.0,OK
2026-06-22 15:40:59,5,2911.00,26.6,OK
2026-06-22 15:41:06,6,2733.20,26.6,OK
2026-06-22 15:41:19,7,,,Timeout/Error
2026-06-22 15:41:32,8,,,Timeout/Error
2026-06-22 15:41:42,1,2884.90,27.6,OK
2026-06-22 15:41:49,2,2847.50,27.1,OK
2026-06-22 15:41:56,3,2891.70,27.1,OK
2026-06-22 15:42:11,4,2689.70,27.1,OK
2026-06-22 15:42:18,5,2911.00,26.7,OK
2026-06-22 15:42:25,6,2733.20,26.7,OK
2026-06-22 15:42:38,7,,,Timeout/Error
2026-06-22 15:42:51,8,,,Timeout/Error
2026-06-22 15:42:59,1,2884.80,27.6,OK
2026-06-22 15:43:06,2,2847.50,27.1,OK
2026-06-22 15:43:13,3,2891.70,27.1,OK
2026-06-22 15:43:27,4,2689.70,27.1,OK
2026-06-22 15:43:34,5,2911.00,26.7,OK
2026-06-22 15:43:41,6,2733.30,26.7,OK
2026-06-22 15:43:54,7,,,Timeout/Error
2026-06-22 15:44:08,8,,,Timeout/Error
2026-06-22 15:44:18,1,2884.80,27.7,OK
2026-06-22 15:44:25,2,2847.40,27.2,OK
2026-06-22 15:44:32,3,2891.70,27.2,OK
2026-06-22 15:44:44,4,885.40,27.5,OK
2026-06-22 15:44:51,5,2911.00,26.8,OK
2026-06-22 15:44:58,6,2733.20,26.8,OK
2026-06-22 15:45:11,7,,,Timeout/Error
2026-06-22 15:45:24,8,,,Timeout/Error
2026-06-22 15:45:32,1,2885.00,27.4,OK
2026-06-22 15:45:39,2,2847.50,27.0,OK
2026-06-22 15:45:46,3,2891.70,27.0,OK
2026-06-22 15:45:58,4,884.50,27.8,OK
2026-06-22 15:46:05,5,2911.00,27.0,OK
2026-06-22 15:46:12,6,2733.30,26.9,OK
2026-06-22 15:46:25,7,,,Timeout/Error
2026-06-22 15:46:39,8,,,Timeout/Error
2026-06-22 15:46:46,1,2885.10,27.6,OK
2026-06-22 15:46:53,2,2847.50,27.2,OK
2026-06-22 15:47:00,3,2891.90,27.2,OK
2026-06-22 15:47:12,4,884.60,27.8,OK
2026-06-22 15:47:19,5,2911.00,27.0,OK
2026-06-22 15:47:26,6,2733.30,26.9,OK
2026-06-22 15:47:40,7,,,Timeout/Error
2026-06-22 15:47:53,8,,,Timeout/Error
2026-06-22 15:48:03,1,2884.90,27.6,OK
2026-06-22 15:48:10,2,2847.60,27.1,OK
2026-06-22 15:48:17,3,2891.70,27.1,OK
2026-06-22 15:48:29,4,884.50,27.6,OK
2026-06-22 15:48:36,5,2911.00,26.9,OK
2026-06-22 15:48:43,6,2733.30,26.9,OK
2026-06-22 15:48:56,7,,,Timeout/Error
2026-06-22 15:49:25,1,,,Timeout/Error
2026-06-22 15:49:41,2,,,Timeout/Error
2026-06-22 15:49:56,3,,,Timeout/Error
2026-06-22 15:50:11,4,886.70,27.9,OK
2026-06-22 15:50:26,5,,,Timeout/Error
2026-06-22 15:50:41,6,,,Timeout/Error
2026-06-22 15:50:54,7,,,Timeout/Error
2026-06-22 15:51:07,8,,,Timeout/Error
2026-06-22 15:51:23,1,,,Timeout/Error
2026-06-22 15:51:38,2,,,Timeout/Error
2026-06-22 15:51:54,3,,,Timeout/Error
2026-06-22 15:52:07,4,885.00,29.7,OK
2026-06-22 15:52:22,5,,,Timeout/Error
2026-06-22 15:52:37,6,,,Timeout/Error
2026-06-22 15:52:53,1,2885.10,27.7,OK
2026-06-22 15:53:01,2,2847.60,27.2,OK
2026-06-22 15:53:08,3,2891.60,27.2,OK
2026-06-22 15:53:20,4,885.20,30.0,OK
2026-06-22 15:53:35,1,2885.00,27.0,OK
2026-06-22 15:53:42,2,2847.50,26.8,OK
2026-06-22 15:53:49,3,2891.60,27.0,OK
2026-06-22 15:54:02,4,884.60,30.2,OK
2026-06-22 15:54:09,5,2910.90,26.3,OK
2026-06-22 15:54:21,1,2884.80,27.1,OK
2026-06-22 15:54:28,2,2847.50,26.8,OK
2026-06-22 15:54:35,3,2891.80,27.0,OK
2026-06-22 15:54:50,4,820.40,30.6,OK
2026-06-22 15:55:03,1,2885.20,27.0,OK
2026-06-22 15:55:10,2,2847.50,26.9,OK
2026-06-22 15:55:17,3,2891.70,27.0,OK
2026-06-22 15:55:29,4,860.80,31.7,OK
2026-06-22 15:55:36,5,2911.00,26.4,OK
2026-06-22 15:55:43,6,2733.30,26.6,OK
2026-06-22 15:56:06,1,2884.80,27.7,OK
2026-06-22 15:56:15,2,2847.50,27.2,OK
2026-06-22 15:56:23,3,2891.70,27.2,OK
2026-06-22 15:56:32,4,861.90,32.0,OK
2026-06-22 15:56:41,5,2910.90,26.4,OK
2026-06-22 15:56:49,6,2733.30,26.6,OK
2026-06-22 15:57:03,7,,,Timeout/Error
2026-06-22 15:57:16,8,,,Timeout/Error
2026-06-22 15:57:25,1,2884.80,27.6,OK
2026-06-22 15:57:34,2,2847.50,27.2,OK
2026-06-22 15:57:42,3,2891.90,27.2,OK
2026-06-22 15:57:54,4,2620.20,31.6,OK
2026-06-22 15:58:03,5,2911.00,26.3,OK
2026-06-22 15:58:12,6,2733.20,26.6,OK
2026-06-22 15:58:25,7,,,Timeout/Error
2026-06-22 15:58:39,8,,,Timeout/Error
2026-06-22 15:58:47,1,2884.80,27.6,OK
2026-06-22 15:58:56,2,2847.50,27.1,OK
2026-06-22 15:59:04,3,2891.70,27.1,OK
2026-06-22 15:59:19,4,2619.70,31.0,OK
2026-06-22 15:59:28,5,2911.00,26.3,OK
2026-06-22 15:59:36,6,2733.30,26.6,OK
2026-06-22 15:59:50,7,,,Timeout/Error
2026-06-22 16:00:03,8,,,Timeout/Error
2026-06-22 16:00:12,1,2885.30,27.7,OK
2026-06-22 16:00:21,2,2847.50,27.2,OK
2026-06-22 16:00:29,3,2891.80,27.2,OK
2026-06-22 16:00:44,4,863.10,30.5,OK
2026-06-22 16:00:53,5,2911.00,26.4,OK
2026-06-22 16:01:01,6,2733.30,26.6,OK
2026-06-22 16:01:15,7,,,Timeout/Error
2026-06-22 16:01:28,8,,,Timeout/Error
2026-06-22 16:01:37,1,2884.90,27.6,OK
2026-06-22 16:01:45,2,2847.60,27.2,OK
2026-06-22 16:01:54,3,2891.80,27.2,OK
2026-06-22 16:02:03,4,864.10,30.3,OK
2026-06-22 16:02:14,1,2884.60,26.6,OK
2026-06-22 16:02:18,2,2847.80,26.6,OK
2026-06-22 16:02:23,3,2892.00,26.8,OK
2026-06-22 16:02:30,4,2621.60,30.2,OK
2026-06-22 16:02:34,5,2910.90,26.4,OK
2026-06-22 16:02:38,6,2733.30,26.6,OK
2026-06-22 16:02:46,1,2884.60,27.0,OK
2026-06-22 16:02:49,2,2847.40,26.9,OK
2026-06-22 16:02:52,3,2891.60,27.0,OK
2026-06-22 16:02:58,4,869.80,30.1,OK
2026-06-22 16:03:02,5,2910.90,26.4,OK
2026-06-22 16:03:07,6,2733.30,26.6,OK
2026-06-22 16:03:11,7,,,Timeout/Error
2026-06-22 16:03:13,8,,,Timeout/Error
2026-06-22 16:03:18,1,2884.80,27.7,OK
2026-06-22 16:03:22,2,2847.40,27.3,OK
2026-06-22 16:03:26,3,2891.80,27.3,OK
2026-06-22 16:03:32,4,869.10,30.3,OK
2026-06-22 16:03:35,5,2911.00,26.4,OK
2026-06-22 16:03:39,6,2733.30,26.6,OK
2026-06-22 16:03:41,7,,,Timeout/Error
2026-06-22 16:03:43,8,,,Timeout/Error
2026-06-22 16:03:48,1,2884.90,27.5,OK
2026-06-22 16:03:51,2,2847.40,27.3,OK
2026-06-22 16:03:56,3,2892.00,27.3,OK
2026-06-22 16:04:02,4,869.00,30.5,OK
2026-06-22 16:04:05,5,2911.00,26.4,OK
2026-06-22 16:04:09,6,2733.30,26.6,OK
2026-06-22 16:04:11,7,,,Timeout/Error
2026-06-22 16:04:13,8,,,Timeout/Error
2026-06-22 16:04:18,1,2884.60,27.4,OK
2026-06-22 16:04:23,2,2847.80,27.1,OK
2026-06-22 16:04:28,3,2891.70,27.1,OK
2026-06-22 16:04:34,4,869.00,30.8,OK
2026-06-22 16:04:37,5,2910.60,26.4,OK
2026-06-22 16:04:42,6,2733.30,26.6,OK
2026-06-22 16:04:44,7,,,Timeout/Error
2026-06-22 16:04:46,8,,,Timeout/Error
2026-06-22 16:04:51,1,2885.10,27.5,OK
2026-06-22 16:04:56,2,2847.80,27.2,OK
2026-06-22 16:05:01,3,2891.70,27.2,OK
2026-06-22 16:05:07,4,869.10,30.9,OK
2026-06-22 16:05:10,5,2910.90,26.3,OK
2026-06-22 16:05:15,6,2733.30,26.5,OK
2026-06-22 16:05:19,7,,,Timeout/Error
2026-06-22 16:05:21,8,,,Timeout/Error
2026-06-22 16:05:26,1,2884.80,27.6,OK
2026-06-22 16:05:30,2,2847.70,27.2,OK
2026-06-22 16:05:44,1,2884.80,27.4,OK
2026-06-22 16:05:53,2,2847.70,27.0,OK
2026-06-22 16:06:03,3,2891.70,27.1,OK
2026-06-22 16:06:15,4,870.20,31.1,OK
2026-06-22 16:06:24,5,2911.00,26.4,OK
2026-06-22 16:06:34,6,2733.20,26.7,OK
2026-06-22 16:06:42,7,,,Timeout/Error
2026-06-22 16:06:50,8,,,Timeout/Error
2026-06-22 16:07:00,1,2885.10,27.5,OK
2026-06-22 16:07:10,2,2847.60,27.1,OK
2026-06-22 16:07:19,3,2891.90,27.1,OK
2026-06-22 16:07:33,4,2639.00,31.2,OK
2026-06-22 16:07:42,5,2910.80,26.4,OK
2026-06-22 16:07:51,6,2733.30,26.6,OK
2026-06-22 16:07:59,7,,,Timeout/Error
2026-06-22 16:08:07,8,,,Timeout/Error
2026-06-22 16:08:17,1,2885.20,27.4,OK
2026-06-22 16:08:26,2,2847.50,27.0,OK
2026-06-22 16:08:36,3,2891.90,27.1,OK
2026-06-22 16:08:48,4,2637.00,30.7,OK
2026-06-22 16:08:57,5,2911.00,26.4,OK
2026-06-22 16:09:07,6,2733.30,26.6,OK
2026-06-22 16:09:15,7,,,Timeout/Error
2026-06-22 16:09:23,8,,,Timeout/Error
2026-06-22 16:09:33,1,2884.70,27.5,OK
2026-06-22 16:09:42,2,2847.70,27.1,OK
2026-06-22 16:09:51,3,2891.70,27.1,OK
2026-06-22 16:10:05,4,2636.10,30.3,OK
2026-06-22 16:10:14,5,2910.90,26.4,OK
2026-06-22 16:10:24,6,2733.20,26.6,OK
2026-06-22 16:10:32,7,,,Timeout/Error
2026-06-22 16:10:40,8,,,Timeout/Error
2026-06-22 16:10:50,1,2885.20,27.5,OK
2026-06-22 16:11:00,2,2847.70,27.1,OK
2026-06-22 16:11:10,3,2891.70,27.1,OK
2026-06-22 16:11:23,4,2635.70,29.9,OK
2026-06-22 16:11:32,5,2911.00,26.3,OK
2026-06-22 16:11:42,6,2733.20,26.6,OK
2026-06-22 16:11:50,7,,,Timeout/Error
2026-06-22 16:11:58,8,,,Timeout/Error
2026-06-22 16:12:08,1,2884.60,27.5,OK
2026-06-22 16:12:18,2,2847.50,27.1,OK
2026-06-22 16:12:28,3,2891.80,27.1,OK
2026-06-22 16:12:41,4,2635.10,29.6,OK
2026-06-22 16:12:50,5,2910.90,26.3,OK
2026-06-22 16:13:00,6,2733.30,26.6,OK
2026-06-22 16:13:08,7,,,Timeout/Error
2026-06-22 16:13:16,8,,,Timeout/Error
2026-06-22 16:13:26,1,2884.80,27.4,OK
2026-06-22 16:13:35,2,2847.50,27.0,OK
2026-06-22 16:13:44,3,2891.70,27.1,OK
2026-06-22 16:13:57,4,2634.90,29.3,OK
2026-06-22 16:14:07,5,2910.90,26.4,OK
2026-06-22 16:14:17,6,2733.20,26.6,OK
2026-06-22 16:14:25,7,,,Timeout/Error
2026-06-22 16:14:33,8,,,Timeout/Error
2026-06-22 16:14:43,1,2885.10,27.4,OK
2026-06-22 16:14:52,2,2847.70,27.0,OK
2026-06-22 16:15:02,3,2891.80,27.1,OK
2026-06-22 16:15:15,4,2634.80,28.0,OK
2026-06-22 16:15:24,5,2911.00,27.1,OK
2026-06-22 16:15:34,6,2733.30,27.0,OK
2026-06-22 16:15:42,7,,,Timeout/Error
2026-06-22 16:15:50,8,,,Timeout/Error
2026-06-22 16:16:00,1,2885.00,27.5,OK
2026-06-22 16:16:09,2,2847.70,27.1,OK
2026-06-22 16:16:18,3,2891.70,27.1,OK
2026-06-22 16:16:32,4,2634.20,27.8,OK
2026-06-22 16:16:41,5,2910.90,27.1,OK
2026-06-22 16:16:51,6,2733.30,27.0,OK
2026-06-22 16:16:59,7,,,Timeout/Error
2026-06-22 16:17:07,8,,,Timeout/Error
2026-06-22 16:17:17,1,2884.80,27.5,OK
2026-06-22 16:17:27,2,2847.70,27.1,OK
2026-06-22 16:17:36,3,2891.70,27.1,OK
2026-06-22 16:17:50,4,2634.50,27.8,OK
2026-06-22 16:17:59,5,2911.00,27.1,OK
2026-06-22 16:18:09,6,2733.30,27.0,OK
2026-06-22 16:18:17,7,,,Timeout/Error
2026-06-22 16:18:25,8,,,Timeout/Error
2026-06-22 16:18:35,1,2885.10,27.7,OK
2026-06-22 16:18:45,2,2847.70,27.2,OK
2026-06-22 16:18:55,3,2891.80,27.2,OK
2026-06-22 16:19:08,4,2633.60,27.7,OK
2026-06-22 16:19:17,5,2910.90,27.0,OK
2026-06-22 16:19:27,6,2733.20,26.9,OK
2026-06-22 16:19:35,7,,,Timeout/Error
2026-06-22 16:19:43,8,,,Timeout/Error
2026-06-22 16:19:53,1,2884.70,27.4,OK
2026-06-22 16:20:02,2,2847.60,27.0,OK
2026-06-22 16:20:12,3,2891.60,27.1,OK
2026-06-22 16:20:25,4,2633.60,27.6,OK
2026-06-22 16:20:34,5,2911.00,26.9,OK
2026-06-22 16:20:43,6,2733.20,26.9,OK
2026-06-22 16:20:52,7,,,Timeout/Error
2026-06-22 16:21:00,8,,,Timeout/Error
2026-06-22 16:21:10,1,2884.90,27.5,OK
2026-06-22 16:21:19,2,2847.60,27.1,OK
2026-06-22 16:21:28,3,2891.60,27.1,OK
2026-06-22 16:21:41,4,2633.60,27.5,OK
2026-06-22 16:21:50,5,2910.90,26.8,OK
2026-06-22 16:22:00,6,2733.30,26.8,OK
2026-06-22 16:22:08,7,,,Timeout/Error
2026-06-22 16:22:16,8,,,Timeout/Error
2026-06-22 16:22:26,1,2884.70,27.4,OK
2026-06-22 16:22:35,2,2847.50,27.0,OK
2026-06-22 16:22:45,3,2891.60,27.1,OK
2026-06-22 16:22:58,4,2633.30,27.4,OK
2026-06-22 16:23:07,5,2910.90,26.8,OK
2026-06-22 16:23:17,6,2733.20,26.8,OK
2026-06-22 16:23:25,7,,,Timeout/Error
2026-06-22 16:23:33,8,,,Timeout/Error
2026-06-22 16:23:43,1,2884.80,27.4,OK
2026-06-22 16:23:53,2,2847.70,27.0,OK
2026-06-22 16:24:03,3,2891.70,27.1,OK
2026-06-22 16:24:16,4,2633.20,27.4,OK
2026-06-22 16:24:25,5,2911.00,26.9,OK
2026-06-22 16:24:35,6,2733.20,26.9,OK
2026-06-22 16:24:43,7,,,Timeout/Error
2026-06-22 16:24:51,8,,,Timeout/Error
2026-06-22 16:25:01,1,2884.70,27.5,OK
2026-06-22 16:25:11,2,2847.70,27.1,OK
2026-06-22 16:25:20,3,2891.70,27.1,OK
2026-06-22 16:25:33,4,2633.00,27.4,OK
2026-06-22 16:25:43,5,2911.00,26.8,OK
2026-06-22 16:25:52,6,2733.20,26.8,OK
2026-06-22 16:26:01,7,,,Timeout/Error
2026-06-22 16:26:09,8,,,Timeout/Error
2026-06-22 16:26:19,1,2885.00,27.5,OK
2026-06-22 16:26:29,2,2847.70,27.1,OK
2026-06-22 16:26:38,3,2891.90,27.1,OK
2026-06-22 16:26:52,4,2633.00,27.4,OK
2026-06-22 16:27:01,5,2910.90,26.8,OK
2026-06-22 16:27:10,6,2733.20,26.8,OK
2026-06-22 16:27:18,7,,,Timeout/Error
2026-06-22 16:27:26,8,,,Timeout/Error
2026-06-22 16:27:36,1,2885.00,27.4,OK
2026-06-22 16:27:46,2,2847.60,27.0,OK
2026-06-22 16:27:55,3,2891.70,27.1,OK
2026-06-22 16:28:08,4,2632.70,27.3,OK
2026-06-22 16:28:17,5,2911.00,26.8,OK
2026-06-22 16:28:27,6,2733.20,26.8,OK
2026-06-22 16:28:35,7,,,Timeout/Error
2026-06-22 16:28:43,8,,,Timeout/Error
2026-06-22 16:28:53,1,2885.10,27.5,OK
2026-06-22 16:29:02,2,2847.80,27.1,OK
2026-06-22 16:29:12,3,2891.70,27.1,OK
2026-06-22 16:29:24,4,873.90,27.4,OK
2026-06-22 16:29:33,5,2911.00,26.8,OK
2026-06-22 16:29:47,1,2884.80,27.1,OK
2026-06-22 16:29:56,2,2847.70,26.9,OK
2026-06-22 16:30:05,3,2891.90,27.1,OK
2026-06-22 16:30:17,4,874.00,27.6,OK
2026-06-22 16:30:27,5,2910.90,26.9,OK
